 masks images 1_Scab 2_Orange_peal 3_Through_hole 4_Imprint 5_Attrition 6_Rust 7_Scratch 8_Pollution 9_Mechanical_damage 10_Insects 11_Stripe 12_Dross 13_Other 14_Oil 15_Roller_print unique_labels
3202 D:\multilable_classification_metal\data\masks\K3_0172000000029311_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029311_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3203 D:\multilable_classification_metal\data\masks\K3_0172000000029313_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029313_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3204 D:\multilable_classification_metal\data\masks\K3_0172000000029315_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029315_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3205 D:\multilable_classification_metal\data\masks\K3_0172000000029315_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029315_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3206 D:\multilable_classification_metal\data\masks\K3_0172000000029315_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029315_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 "[10, 13]"
3207 D:\multilable_classification_metal\data\masks\K3_0172000000029315_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029315_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3208 D:\multilable_classification_metal\data\masks\K3_0172000000029315_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029315_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 "[10, 13]"
3209 D:\multilable_classification_metal\data\masks\K3_0172000000029317_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029317_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3210 D:\multilable_classification_metal\data\masks\K3_0172000000029317_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029317_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3211 D:\multilable_classification_metal\data\masks\K3_0172000000029319_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029319_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3212 D:\multilable_classification_metal\data\masks\K3_0172000000029321_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029321_3.png 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 "[6, 13]"
3213 D:\multilable_classification_metal\data\masks\K3_0172000000029321_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029321_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3214 D:\multilable_classification_metal\data\masks\K3_0172000000029323_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029323_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3215 D:\multilable_classification_metal\data\masks\K3_0172000000029323_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029323_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3216 D:\multilable_classification_metal\data\masks\K3_0172000000029323_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029323_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3217 D:\multilable_classification_metal\data\masks\K3_0172000000029323_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029323_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3218 D:\multilable_classification_metal\data\masks\K3_0172000000029325_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029325_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3219 D:\multilable_classification_metal\data\masks\K3_0172000000029325_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029325_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3220 D:\multilable_classification_metal\data\masks\K3_0172000000029325_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029325_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3221 D:\multilable_classification_metal\data\masks\K3_0172000000029325_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029325_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3222 D:\multilable_classification_metal\data\masks\K3_0172000000029329_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029329_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3223 D:\multilable_classification_metal\data\masks\K3_0172000000029329_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029329_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3224 D:\multilable_classification_metal\data\masks\K3_0172000000029331_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029331_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3225 D:\multilable_classification_metal\data\masks\K3_0172000000029331_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029331_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3226 D:\multilable_classification_metal\data\masks\K3_0172000000029333_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029333_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3227 D:\multilable_classification_metal\data\masks\K3_0172000000029333_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029333_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3228 D:\multilable_classification_metal\data\masks\K3_0172000000029333_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029333_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3229 D:\multilable_classification_metal\data\masks\K3_0172000000029333_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029333_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3230 D:\multilable_classification_metal\data\masks\K3_0172000000029333_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029333_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3231 D:\multilable_classification_metal\data\masks\K3_0172000000029335_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029335_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3232 D:\multilable_classification_metal\data\masks\K3_0172000000029335_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029335_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3233 D:\multilable_classification_metal\data\masks\K3_0172000000029337_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029337_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3234 D:\multilable_classification_metal\data\masks\K3_0172000000029339_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029339_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3235 D:\multilable_classification_metal\data\masks\K3_0172000000029339_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029339_5.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3236 D:\multilable_classification_metal\data\masks\K3_0172000000029341_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029341_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3237 D:\multilable_classification_metal\data\masks\K3_0172000000029341_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029341_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3238 D:\multilable_classification_metal\data\masks\K3_0172000000029341_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029341_3.png 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 "[6, 13]"
3239 D:\multilable_classification_metal\data\masks\K3_0172000000029343_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029343_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3240 D:\multilable_classification_metal\data\masks\K3_0172000000029343_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029343_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3241 D:\multilable_classification_metal\data\masks\K3_0172000000029345_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029345_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3242 D:\multilable_classification_metal\data\masks\K3_0172000000029345_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029345_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3243 D:\multilable_classification_metal\data\masks\K3_0172000000029345_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029345_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3244 D:\multilable_classification_metal\data\masks\K3_0172000000029345_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029345_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 "[8, 13]"
3245 D:\multilable_classification_metal\data\masks\K3_0172000000029345_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029345_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
3246 D:\multilable_classification_metal\data\masks\K3_0172000000029347_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029347_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3247 D:\multilable_classification_metal\data\masks\K3_0172000000029347_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029347_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3248 D:\multilable_classification_metal\data\masks\K3_0172000000029349_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029349_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3249 D:\multilable_classification_metal\data\masks\K3_0172000000029349_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029349_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3250 D:\multilable_classification_metal\data\masks\K3_0172000000029349_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029349_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3251 D:\multilable_classification_metal\data\masks\K3_0172000000029351_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029351_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3252 D:\multilable_classification_metal\data\masks\K3_0172000000029351_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029351_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3253 D:\multilable_classification_metal\data\masks\K3_0172000000029351_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029351_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3254 D:\multilable_classification_metal\data\masks\K3_0172000000029353_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029353_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3255 D:\multilable_classification_metal\data\masks\K3_0172000000029355_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029355_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3256 D:\multilable_classification_metal\data\masks\K3_0172000000029355_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029355_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3257 D:\multilable_classification_metal\data\masks\K3_0172000000029357_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029357_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3258 D:\multilable_classification_metal\data\masks\K3_0172000000029361_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029361_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3259 D:\multilable_classification_metal\data\masks\K3_0172000000029363_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029363_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3260 D:\multilable_classification_metal\data\masks\K3_0172000000029363_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029363_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3261 D:\multilable_classification_metal\data\masks\K3_0172000000029365_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029365_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3262 D:\multilable_classification_metal\data\masks\K3_0172000000029365_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029365_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3263 D:\multilable_classification_metal\data\masks\K3_0172000000029365_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029365_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3264 D:\multilable_classification_metal\data\masks\K3_0172000000029365_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029365_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3265 D:\multilable_classification_metal\data\masks\K3_0172000000029367_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3266 D:\multilable_classification_metal\data\masks\K3_0172000000029367_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3267 D:\multilable_classification_metal\data\masks\K3_0172000000029367_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3268 D:\multilable_classification_metal\data\masks\K3_0172000000029367_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_3.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 "[3, 10]"
3269 D:\multilable_classification_metal\data\masks\K3_0172000000029367_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 [10]
3270 D:\multilable_classification_metal\data\masks\K3_0172000000029367_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029367_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 "[10, 13]"
3271 D:\multilable_classification_metal\data\masks\K3_0172000000029369_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029369_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3272 D:\multilable_classification_metal\data\masks\K3_0172000000029369_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029369_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3273 D:\multilable_classification_metal\data\masks\K3_0172000000029371_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029371_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3274 D:\multilable_classification_metal\data\masks\K3_0172000000029371_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029371_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3275 D:\multilable_classification_metal\data\masks\K3_0172000000029373_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029373_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3276 D:\multilable_classification_metal\data\masks\K3_0172000000029373_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029373_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
3277 D:\multilable_classification_metal\data\masks\K3_0172000000029373_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029373_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3278 D:\multilable_classification_metal\data\masks\K3_0172000000029373_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029373_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3279 D:\multilable_classification_metal\data\masks\K3_0172000000029373_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029373_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3280 D:\multilable_classification_metal\data\masks\K3_0172000000029375_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029375_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3281 D:\multilable_classification_metal\data\masks\K3_0172000000029375_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029375_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3282 D:\multilable_classification_metal\data\masks\K3_0172000000029375_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029375_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3283 D:\multilable_classification_metal\data\masks\K3_0172000000029377_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029377_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3284 D:\multilable_classification_metal\data\masks\K3_0172000000029379_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029379_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3285 D:\multilable_classification_metal\data\masks\K3_0172000000029379_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029379_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3286 D:\multilable_classification_metal\data\masks\K3_0172000000029381_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029381_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3287 D:\multilable_classification_metal\data\masks\K3_0172000000029381_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029381_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3288 D:\multilable_classification_metal\data\masks\K3_0172000000029381_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029381_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3289 D:\multilable_classification_metal\data\masks\K3_0172000000029385_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029385_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3290 D:\multilable_classification_metal\data\masks\K3_0172000000029389_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029389_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3291 D:\multilable_classification_metal\data\masks\K3_0172000000029389_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029389_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3292 D:\multilable_classification_metal\data\masks\K3_0172000000029389_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029389_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3293 D:\multilable_classification_metal\data\masks\K3_0172000000029391_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029391_0.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 "[3, 7]"
3294 D:\multilable_classification_metal\data\masks\K3_0172000000029391_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029391_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 "[8, 13]"
3295 D:\multilable_classification_metal\data\masks\K3_0172000000029391_3.npy D:\multilable_classification_metal\data\images\K3_0172000000029391_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
3296 D:\multilable_classification_metal\data\masks\K3_0172000000029391_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029391_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3297 D:\multilable_classification_metal\data\masks\K3_0172000000029393_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029393_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3298 D:\multilable_classification_metal\data\masks\K3_0172000000029393_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029393_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3299 D:\multilable_classification_metal\data\masks\K3_0172000000029393_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029393_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 "[3, 13]"
3300 D:\multilable_classification_metal\data\masks\K3_0172000000029395_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029395_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3301 D:\multilable_classification_metal\data\masks\K3_0172000000029395_1.npy D:\multilable_classification_metal\data\images\K3_0172000000029395_1.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
3302 D:\multilable_classification_metal\data\masks\K3_0172000000029395_4.npy D:\multilable_classification_metal\data\images\K3_0172000000029395_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
3303 D:\multilable_classification_metal\data\masks\K3_0172000000029395_5.npy D:\multilable_classification_metal\data\images\K3_0172000000029395_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 [8]
3304 D:\multilable_classification_metal\data\masks\K3_0172000000029397_0.npy D:\multilable_classification_metal\data\images\K3_0172000000029397_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
3305 D:\multilable_classification_metal\data\masks\K3_0172000000029397_2.npy D:\multilable_classification_metal\data\images\K3_0172000000029397_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 "[3, 7]"
